LOC_Os12g18729,11191
LOC_Os03g58630,479
LOC_Os06g42440,0
LOC_Os07g20220,4
LOC_Os12g37440,0
LOC_Os04g40130,212
LOC_Os07g23470,0
LOC_Os12g22500,2
LOC_Os05g06680,71
LOC_Os02g47030,84
LOC_Os04g59540,201
LOC_Os02g12360,785
LOC_Os03g62270,250
LOC_Os11g10830,27
LOC_Os07g10130,195
LOC_Os02g45270,117
LOC_Os05g19060,5
LOC_Os05g01290,1119
LOC_Os12g18560,1
LOC_Os06g20550,0
LOC_Os02g02840,76
LOC_Os10g34230,85
LOC_Os01g53630,7
LOC_Os02g40080,636
LOC_Os03g29614,0
LOC_Os11g40390,5
LOC_Os06g15330,3409
LOC_Os11g10610,0
LOC_Os10g27470,12
LOC_Os06g17400,1
LOC_Os04g16812,116
LOC_Os03g15360,0
LOC_Os02g22100,8155
LOC_Os06g02130,792
LOC_Os05g39860,0
LOC_Os04g34670,129
LOC_Os08g02640,1172
LOC_Os12g07950,639
LOC_Os03g13570,1
LOC_Os01g65060,0
LOC_Os01g24020,25
LOC_Os02g08330,1
LOC_Os07g09370,480
LOC_Os10g32500,22
LOC_Os04g55840,33
LOC_Os08g13210,0
LOC_Os09g22090,53
LOC_Os05g23140,17
LOC_Os04g28090,793
LOC_Os03g05840,1
LOC_Os05g41070,517
LOC_Os09g09830,658
LOC_Os02g04270,412
LOC_Os01g66200,16
LOC_Os05g48540,0
LOC_Os04g47380,81
LOC_Os10g22410,11
LOC_Os04g53770,674
LOC_Os07g29960,0
LOC_Os04g09550,2
LOC_Os09g29050,8
LOC_Os09g30060,7
LOC_Os01g48920,450
LOC_Os01g60540,0
LOC_Os05g28090,3734
LOC_Os07g25160,0
LOC_Os03g25110,138
LOC_Os04g51940,485
LOC_Os06g05650,274
LOC_Os03g25490,0
LOC_Os06g29020,597
LOC_Os06g36270,419
LOC_Os03g51660,0
LOC_Os03g38490,410
LOC_Os06g01950,878
LOC_Os06g04530,1433
LOC_Os01g53600,488
LOC_Os09g36080,906
LOC_Os01g71190,929
LOC_Os05g39400,2
LOC_Os04g27800,0
LOC_Os07g09870,1179
LOC_Os01g52790,155
LOC_Os07g22496,5
LOC_Os12g05870,0
LOC_Os07g05370,9
LOC_Os03g22840,1
LOC_Os08g42550,203
LOC_Os12g31050,24
LOC_Os02g49670,558
LOC_Os01g61500,507
LOC_Os03g31730,923
LOC_Os11g34790,1861
LOC_Os06g32770,9
LOC_Os03g11320,266
LOC_Os05g15350,15
LOC_Os01g21300,2
LOC_Os12g44240,304
LOC_Os01g07360,2
LOC_Os12g34990,1295
LOC_Os02g01590,42
LOC_Os08g09950,2
LOC_Os07g46520,534
ChrSy.fgenesh.mRNA.83,0
LOC_Os05g35140,493
LOC_Os06g40600,991
LOC_Os11g24630,83
LOC_Os03g11480,628
LOC_Os08g28784,40
LOC_Os09g07460,35
LOC_Os12g25210,218
LOC_Os08g06640,1046
LOC_Os03g35710,0
LOC_Os10g11260,772
LOC_Os03g10140,716
LOC_Os03g30470,1
LOC_Os03g52450,358
LOC_Os02g15820,2
LOC_Os09g16940,4
LOC_Os01g02930,1
LOC_Os01g71050,899
LOC_Os03g62010,93
LOC_Os11g40200,214
LOC_Os02g46320,114
LOC_Os04g42920,1009
LOC_Os04g51860,0
LOC_Os02g34930,190
LOC_Os04g12180,0
LOC_Os02g47110,385
LOC_Os05g50330,213
LOC_Os12g18630,1437
LOC_Os04g57310,407
LOC_Os01g51810,16
LOC_Os04g42040,9
LOC_Os01g01030,129
LOC_Os04g10800,1
LOC_Os03g31640,1
LOC_Os09g24412,210
LOC_Os01g60010,13
LOC_Os01g19500,0
LOC_Os10g07290,0
LOC_Os03g07410,255
LOC_Os12g37860,2066
LOC_Os08g43400,82
LOC_Os07g38850,408
LOC_Os01g06920,9
LOC_Os06g08920,8
LOC_Os01g09570,1763
LOC_Os08g31219,596
LOC_Os03g48320,6
LOC_Os06g30860,0
LOC_Os07g05740,8
LOC_Os09g07350,5
LOC_Os10g32770,2885
LOC_Os06g46390,18
LOC_Os03g44460,0
LOC_Os04g50120,1055
LOC_Os06g43430,364
LOC_Os02g53340,168
LOC_Os03g12900,530
LOC_Os03g55200,11
LOC_Os10g33770,262
LOC_Os08g28200,45
LOC_Os01g34630,67
LOC_Os05g40500,0
LOC_Os03g58190,75
LOC_Os08g20610,85
LOC_Os07g05420,1
LOC_Os01g46970,109
LOC_Os03g13300,10
LOC_Os02g21860,0
LOC_Os08g32560,16
LOC_Os01g09190,17
LOC_Os05g11950,110
LOC_Os04g42320,1736
LOC_Os05g22718,354
LOC_Os09g30418,2060
LOC_Os06g49200,58
LOC_Os03g11670,213
LOC_Os11g47650,43
LOC_Os03g63770,4220
LOC_Os06g51230,296
LOC_Os04g51690,812
LOC_Os12g35610,1
LOC_Os01g42190,200
LOC_Os06g49430,812
LOC_Os07g01320,413
ChrUn.fgenesh.mRNA.21,7
LOC_Os05g12481,42
LOC_Os01g64690,219
LOC_Os08g25050,134
LOC_Os04g17479,4127
LOC_Os02g50460,11
LOC_Os03g38230,2134
LOC_Os03g04990,632
LOC_Os03g07070,0
LOC_Os07g48640,48
LOC_Os02g45540,630
LOC_Os01g73080,517
LOC_Os05g23470,2149
LOC_Os05g31420,0
LOC_Os07g19550,80
LOC_Os01g74480,0
LOC_Os11g20500,16
LOC_Os03g14100,1
LOC_Os09g11600,0
LOC_Os02g49090,914
LOC_Os03g64219,586
LOC_Os01g49020,2
LOC_Os12g18710,0
LOC_Os02g56440,127
LOC_Os12g40560,606
LOC_Os07g17360,152
LOC_Os02g46600,148
LOC_Os02g24720,31
LOC_Os04g47990,174
LOC_Os10g36580,17
LOC_Os09g31220,365
LOC_Os02g55540,85
LOC_Os11g47760,10246
LOC_Os03g45619,0
LOC_Os11g22970,0
LOC_Os08g18880,1
LOC_Os11g19840,8
LOC_Os03g59040,97
LOC_Os05g18470,164
LOC_Os07g17900,0
LOC_Os03g58120,141
LOC_Os06g07080,4044
LOC_Os02g51050,2
LOC_Os11g07600,461
LOC_Os10g29159,15
LOC_Os10g34350,265
LOC_Os03g57430,2053
LOC_Os06g14180,6
LOC_Os01g42490,883
LOC_Os04g02820,2886
LOC_Os03g27750,1
LOC_Os01g66490,143
LOC_Os01g73460,53
LOC_Os12g23570,1
LOC_Os07g03140,14
LOC_Os02g02360,419
LOC_Os09g35720,36
LOC_Os07g42200,863
ChrSy.fgenesh.mRNA.31,0
LOC_Os03g42760,19
LOC_Os01g15210,2
LOC_Os06g43610,367
LOC_Os09g12840,0
LOC_Os08g42540,1029
LOC_Os06g12800,2
LOC_Os01g15630,1561
LOC_Os11g03690,18
LOC_Os03g59264,1081
LOC_Os05g06520,0
LOC_Os09g10650,0
LOC_Os12g39950,10
LOC_Os10g01830,19
LOC_Os12g04070,0
LOC_Os08g18150,7
LOC_Os03g39200,0
LOC_Os03g58900,8
LOC_Os11g01720,1
LOC_Os02g22070,221
LOC_Os12g18140,499
LOC_Os04g31460,1
LOC_Os01g13030,797
LOC_Os03g21040,222
LOC_Os02g12200,64
LOC_Os04g53230,13761
LOC_Os12g07940,951
LOC_Os02g38080,561
LOC_Os08g06610,164
LOC_Os10g28200,873
LOC_Os01g17070,134
LOC_Os02g02310,0
LOC_Os10g36750,2
LOC_Os03g13130,44
LOC_Os05g39590,0
LOC_Os07g43740,123
LOC_Os11g03430,1
LOC_Os11g19240,17
LOC_Os05g30280,13
LOC_Os09g29610,0
LOC_Os05g07980,31
LOC_Os12g38660,358
LOC_Os11g42500,19
LOC_Os01g03740,48
LOC_Os05g49070,82
LOC_Os04g40070,3
LOC_Os08g30930,840
LOC_Os11g44950,2
LOC_Os05g27180,1
LOC_Os02g43870,64
LOC_Os09g28100,795
LOC_Os01g70920,93
LOC_Os01g72780,481
LOC_Os06g12600,2030
LOC_Os04g22440,0
LOC_Os06g12390,330
LOC_Os09g39200,618
LOC_Os01g25189,38
LOC_Os12g37470,11
LOC_Os02g09290,0
LOC_Os02g14180,0
LOC_Os04g58590,0
LOC_Os08g01010,0
LOC_Os11g08080,1075
LOC_Os03g19610,0
LOC_Os01g25300,14
LOC_Os03g45270,40
LOC_Os02g51930,5
LOC_Os10g42030,33
LOC_Os12g08270,8
LOC_Os06g10050,2
LOC_Os09g28570,680
LOC_Os02g43920,263
LOC_Os03g12020,1531
LOC_Os04g15510,1
LOC_Os03g56180,0
LOC_Os09g29890,923
LOC_Os04g20450,0
LOC_Os01g45750,3586
LOC_Os01g24060,438
LOC_Os02g22780,780
LOC_Os08g40080,0
LOC_Os10g22900,0
LOC_Os09g34985,54
LOC_Os03g04610,1213
LOC_Os01g51140,6
LOC_Os05g37210,2
LOC_Os01g56470,314
LOC_Os08g17150,47
LOC_Os06g28840,1359
LOC_Os12g15520,375
LOC_Os05g35380,0
LOC_Os01g04360,2
LOC_Os08g06240,325
LOC_Os02g54970,0
LOC_Os02g46260,158
LOC_Os08g35990,0
LOC_Os11g09800,3
LOC_Os03g18990,1
LOC_Os03g03300,1
LOC_Os01g12650,49
LOC_Os10g14260,0
LOC_Os09g37730,5
LOC_Os10g21940,302
LOC_Os08g01400,8
LOC_Os02g03740,830
LOC_Os10g13880,32
LOC_Os10g27460,3
LOC_Os03g06835,87
LOC_Os09g21760,286
LOC_Os02g02640,16
LOC_Os04g20200,12
LOC_Os03g53150,385
LOC_Os08g29150,497
LOC_Os06g06570,16
LOC_Os01g65490,0
LOC_Os04g02110,392
LOC_Os04g33140,0
LOC_Os06g41290,10
LOC_Os07g17280,111
LOC_Os07g08729,310
LOC_Os12g01960,0
LOC_Os01g68500,38
LOC_Os12g14270,0
LOC_Os02g53180,3338
LOC_Os09g20920,4
LOC_Os12g06570,0
LOC_Os08g42080,3
LOC_Os10g41250,67
LOC_Os07g37420,689
LOC_Os02g03470,748
LOC_Os03g47260,8
LOC_Os10g18920,1
LOC_Os05g35190,214
LOC_Os04g57800,16
LOC_Os06g12930,1
LOC_Os08g09640,0
LOC_Os02g20970,147
LOC_Os10g36780,501
LOC_Os05g49300,144
LOC_Os07g27620,2
LOC_Os07g04990,23550
LOC_Os10g37690,167
LOC_Os09g23160,1470
LOC_Os02g25560,0
LOC_Os03g26870,123
LOC_Os03g16210,537
LOC_Os05g14980,290
LOC_Os01g55450,492
LOC_Os05g22920,465
LOC_Os09g26190,1153
LOC_Os03g10010,14
LOC_Os04g49850,3
LOC_Os08g26350,0
LOC_Os10g12450,36
LOC_Os06g37660,557
LOC_Os01g60190,4869
LOC_Os01g59190,80
LOC_Os03g06630,3249
LOC_Os04g24220,273
LOC_Os02g11070,45
LOC_Os03g56160,299
LOC_Os09g22505,1857
LOC_Os09g34910,1733
LOC_Os02g27000,28
LOC_Os03g02720,207
LOC_Os08g35050,601
LOC_Os04g52790,0
LOC_Os05g04220,626
LOC_Os02g28870,4
LOC_Os08g31649,0
LOC_Os01g07340,25
LOC_Os07g41650,2
LOC_Os07g09910,2
LOC_Os11g35620,0
LOC_Os05g51070,1071
LOC_Os01g27660,1
LOC_Os12g06820,1
LOC_Os10g34570,0
LOC_Os10g25900,0
LOC_Os09g33930,692
LOC_Os04g06340,46
LOC_Os03g30240,26
LOC_Os05g48760,2184
LOC_Os04g23760,26
LOC_Os02g54490,58
LOC_Os01g34830,0
LOC_Os04g44140,0
LOC_Os06g29844,76
LOC_Os02g49360,184
LOC_Os11g43900,8922
LOC_Os02g02520,2560
LOC_Os08g23120,489
LOC_Os08g34760,336
LOC_Os11g09329,783
LOC_Os03g55740,30
LOC_Os09g32690,925
LOC_Os11g14680,0
LOC_Os05g48930,167
LOC_Os04g29950,1
LOC_Os01g69950,4947
LOC_Os03g04960,701
LOC_Os05g41980,0
LOC_Os05g46330,735
LOC_Os05g11810,260
LOC_Os02g09070,0
LOC_Os04g12010,85
LOC_Os06g38600,0
LOC_Os01g16460,0
LOC_Os12g30620,42
LOC_Os03g58960,495
LOC_Os12g38100,22
LOC_Os08g38160,76
LOC_Os10g35790,1
LOC_Os05g39374,299
LOC_Os04g48470,0
LOC_Os06g32510,21
LOC_Os05g46500,38
LOC_Os12g01574,162
LOC_Os10g36530,1079
LOC_Os07g35880,373
LOC_Os05g41880,14
LOC_Os01g15790,479
LOC_Os02g50970,1103
LOC_Os11g22404,38
LOC_Os02g52314,104
LOC_Os06g02560,93
LOC_Os01g07900,44
LOC_Os08g29970,0
LOC_Os11g39550,0
LOC_Os01g52880,0
LOC_Os01g64100,6
LOC_Os02g48210,6
LOC_Os06g42580,0
LOC_Os09g04890,760
LOC_Os04g47820,177
LOC_Os03g60690,31
LOC_Os02g43220,0
LOC_Os10g07544,1
LOC_Os01g24980,3
LOC_Os05g11920,0
LOC_Os11g40420,65
LOC_Os10g08790,1
LOC_Os10g05430,0
LOC_Os05g13804,8
LOC_Os02g25449,175
LOC_Os05g48360,626
LOC_Os06g09010,3
LOC_Os01g07480,0
LOC_Os12g16080,65
LOC_Os06g41790,1126
LOC_Os12g01700,3
LOC_Os08g14610,41
LOC_Os11g40610,578
LOC_Os03g16110,2818
LOC_Os01g11390,0
LOC_Os09g38520,169
LOC_Os01g12240,3
LOC_Os08g31850,0
LOC_Os11g32930,1
LOC_Os03g55050,55
LOC_Os01g72710,17
LOC_Os02g06120,57
LOC_Os06g20040,31
LOC_Os10g38140,192
LOC_Os09g17152,0
LOC_Os03g32690,7
LOC_Os10g09750,0
LOC_Os04g05250,0
LOC_Os05g23350,0
LOC_Os02g38580,88
LOC_Os02g54110,687
LOC_Os05g18710,0
LOC_Os02g40000,426
LOC_Os07g39540,0
LOC_Os01g16310,59
LOC_Os08g21080,0
LOC_Os03g38730,18314
LOC_Os03g63310,95
LOC_Os12g32970,3
LOC_Os03g43720,1492
LOC_Os02g47890,145
LOC_Os01g53390,44
LOC_Os04g30740,90
LOC_Os09g29404,399
LOC_Os08g31030,2
LOC_Os06g17980,1
LOC_Os04g52504,19
LOC_Os02g07700,47
LOC_Os02g43980,0
LOC_Os05g39370,3
LOC_Os04g24970,8
LOC_Os03g02820,9
LOC_Os02g36000,67
LOC_Os12g33020,472
LOC_Os01g56010,12
LOC_Os01g74430,2
LOC_Os03g19375,1
LOC_Os05g04430,2
LOC_Os02g38690,45
LOC_Os07g03820,2
LOC_Os09g25770,67
LOC_Os08g01660,104
LOC_Os02g01180,648
LOC_Os05g06630,777
LOC_Os05g41030,455
LOC_Os09g19460,2
LOC_Os11g31470,8
LOC_Os02g09130,609
LOC_Os02g06630,3
LOC_Os02g50110,0
LOC_Os01g57880,0
LOC_Os04g32330,1150
LOC_Os04g12830,20
LOC_Os04g35250,0
LOC_Os02g02790,7
LOC_Os06g21840,6
LOC_Os01g68610,8
LOC_Os06g29310,486
LOC_Os02g44840,3
LOC_Os09g33810,966
LOC_Os04g34940,370
LOC_Os06g25470,1
LOC_Os12g01355,1
LOC_Os08g26270,23
LOC_Os11g35050,5
LOC_Os02g29170,6
LOC_Os04g30710,0
LOC_Os08g43440,4303
LOC_Os05g38020,1
LOC_Os03g26360,122
LOC_Os05g41010,97
LOC_Os08g28340,0
LOC_Os12g07200,3
LOC_Os01g28790,293
LOC_Os12g05380,6
LOC_Os03g02670,192
LOC_Os07g28940,615
LOC_Os12g41810,388
LOC_Os12g44230,28
LOC_Os12g05550,590
LOC_Os02g06290,8
LOC_Os10g41870,137
LOC_Os04g55620,2
LOC_Os05g29170,292
LOC_Os10g37500,437
LOC_Os01g50610,8
LOC_Os01g31714,0
LOC_Os06g41090,59
LOC_Os07g44650,401
LOC_Os09g13600,292
LOC_Os01g69870,58
LOC_Os02g51480,583
LOC_Os08g44210,224
LOC_Os02g54600,242
LOC_Os06g47580,915
LOC_Os10g02240,2712
LOC_Os05g35350,1
LOC_Os03g13010,1434
LOC_Os01g27850,0
LOC_Os08g07390,111
LOC_Os10g30150,1
LOC_Os06g19070,3
LOC_Os06g48200,11
LOC_Os06g40730,1492
LOC_Os04g51890,1
LOC_Os03g43860,139
LOC_Os04g55800,2830
LOC_Os07g37610,1081
LOC_Os10g10360,286
LOC_Os05g32600,449
LOC_Os01g68750,777
LOC_Os12g30000,3
LOC_Os05g35740,1364
LOC_Os02g37800,48
LOC_Os01g48600,0
LOC_Os10g12750,0
LOC_Os02g01490,722
LOC_Os04g38430,0
LOC_Os07g33915,18
LOC_Os08g40900,1447
LOC_Os09g36930,8523
LOC_Os01g73430,111
LOC_Os01g34890,43
LOC_Os01g59560,57
LOC_Os06g11410,96
LOC_Os05g04860,81
LOC_Os02g27500,17
LOC_Os02g34610,0
LOC_Os08g02630,16304
LOC_Os11g01330,4885
LOC_Os10g38930,763
LOC_Os02g33460,4
LOC_Os10g03090,6
LOC_Os04g39444,216
LOC_Os03g51680,110
LOC_Os06g19420,27
LOC_Os03g25270,596
LOC_Os05g03610,70
LOC_Os06g11710,0
LOC_Os04g40600,866
LOC_Os03g10880,2560
LOC_Os12g23150,276
LOC_Os05g03060,14
LOC_Os04g19810,2
LOC_Os05g23940,887
LOC_Os06g30090,4
LOC_Os06g51070,202
LOC_Os01g11490,1
LOC_Os03g06330,215
LOC_Os04g07980,8
LOC_Os06g44000,1
LOC_Os10g32199,29
LOC_Os06g18910,3
LOC_Os11g25530,4
LOC_Os12g09250,109
LOC_Os03g46660,171
LOC_Os05g14560,3
LOC_Os04g23580,352
LOC_Os09g20870,0
LOC_Os02g33840,1
LOC_Os03g50780,54
LOC_Os12g28020,0
LOC_Os03g22490,1055
LOC_Os04g45610,477
LOC_Os02g43040,421
LOC_Os05g40180,3765
LOC_Os09g09530,0
LOC_Os08g02690,1400
LOC_Os07g11120,1
LOC_Os11g37100,3
LOC_Os06g45570,538
LOC_Os07g38590,38
LOC_Os08g31228,255
LOC_Os06g02260,2111
LOC_Os12g21750,0
LOC_Os02g33710,1517
LOC_Os08g32710,2
LOC_Os01g33060,522
LOC_Os03g24390,4
LOC_Os08g28560,0
LOC_Os08g13270,4
LOC_Os06g31150,10
LOC_Os03g31542,0
LOC_Os11g35980,12
LOC_Os01g46980,2310
LOC_Os07g43890,427
LOC_Os01g52740,2
LOC_Os12g03350,1685
LOC_Os03g45420,256
LOC_Os03g42110,744
LOC_Os03g57910,193
LOC_Os08g06659,0
LOC_Os12g01530,4396
LOC_Os08g41590,3
LOC_Os04g53860,14
LOC_Os02g15220,1031
LOC_Os12g03260,148
LOC_Os06g08530,4276
LOC_Os09g09490,223
LOC_Os06g14080,541
LOC_Os11g44810,9070
LOC_Os04g53800,1
LOC_Os01g36670,466
LOC_Os08g04480,13
LOC_Os06g22390,207
LOC_Os03g55770,13
LOC_Os08g36910,5
LOC_Os02g16540,138
LOC_Os09g19700,221
LOC_Os02g35250,3
LOC_Os09g24820,3317
LOC_Os02g17500,1566
LOC_Os05g13360,46
LOC_Os06g50440,0
LOC_Os05g48120,1
LOC_Os04g57210,1608
LOC_Os01g41430,4
LOC_Os07g40120,341
LOC_Os02g05680,36
LOC_Os10g21324,86
LOC_Os03g04560,16
LOC_Os05g48640,29
LOC_Os10g35640,11
LOC_Os10g01770,1
LOC_Os10g35440,68
LOC_Os02g21240,110
LOC_Os05g16210,0
LOC_Os03g52640,1288
LOC_Os10g34090,0
LOC_Os02g44820,351
LOC_Os06g02370,441
LOC_Os07g41180,99
LOC_Os03g26590,9
LOC_Os02g46090,113
LOC_Os05g31530,67
LOC_Os01g02690,17
LOC_Os12g15680,0
LOC_Os12g10740,906
LOC_Os05g36050,0
LOC_Os01g63690,105
LOC_Os10g33190,348
LOC_Os04g57400,700
LOC_Os03g58250,234
LOC_Os08g39590,84
LOC_Os05g04950,564
LOC_Os10g41020,35
LOC_Os09g37990,0
LOC_Os12g05230,387
LOC_Os05g45030,1797
LOC_Os01g63540,0
LOC_Os01g49390,10
LOC_Os06g09980,0
LOC_Os03g13380,1309
LOC_Os06g45900,56
LOC_Os04g34320,105
LOC_Os07g27180,253
LOC_Os11g34750,211
LOC_Os04g10060,3
LOC_Os08g25830,5
LOC_Os12g43700,7
LOC_Os07g38940,283
LOC_Os02g24586,0
LOC_Os12g04120,9
LOC_Os11g25600,0
LOC_Os04g10214,39
LOC_Os09g06750,2
LOC_Os01g11260,58
LOC_Os01g10504,3
LOC_Os12g41540,1
LOC_Os04g35660,0
LOC_Os03g36930,550
LOC_Os11g46000,10
LOC_Os02g40260,0
LOC_Os04g46190,234
LOC_Os04g28450,3
LOC_Os09g01650,6
LOC_Os09g36190,368
LOC_Os12g38490,1060
LOC_Os02g47370,0
LOC_Os02g39384,1
LOC_Os08g33420,2340
LOC_Os01g22440,51
LOC_Os07g40740,0
LOC_Os03g09830,53
LOC_Os08g33120,1005
LOC_Os11g02165,1
LOC_Os02g49820,1080
LOC_Os10g41800,95
LOC_Os12g14570,0
LOC_Os01g09870,5
LOC_Os04g22660,29
LOC_Os04g55490,0
LOC_Os02g39510,52
LOC_Os05g05980,10
LOC_Os04g58710,16190
LOC_Os08g42840,120
LOC_Os03g10520,180
LOC_Os06g44650,0
LOC_Os03g56850,39
LOC_Os11g41365,426
LOC_Os04g02030,6
LOC_Os05g34890,0
LOC_Os10g28254,1037
LOC_Os11g21840,0
LOC_Os01g74450,13282
LOC_Os04g44170,3
LOC_Os03g02640,721
LOC_Os04g26220,0
LOC_Os01g42890,0
LOC_Os02g01550,47
LOC_Os03g16840,0
LOC_Os04g53195,14
LOC_Os04g58840,5
LOC_Os11g25220,0
LOC_Os01g11220,0
LOC_Os10g35260,278
LOC_Os01g45970,220
LOC_Os07g06670,210
LOC_Os01g10490,0
LOC_Os11g40510,7210
LOC_Os03g29240,309
LOC_Os08g01840,1355
LOC_Os01g03100,23
LOC_Os02g21630,609
LOC_Os12g44160,54
LOC_Os01g72570,445
LOC_Os10g22300,5
LOC_Os06g47780,68
LOC_Os12g18670,1
LOC_Os01g58950,0
LOC_Os03g58090,1001
LOC_Os03g38540,1073
LOC_Os08g30080,7
LOC_Os11g10870,182
LOC_Os10g33874,333
LOC_Os11g25130,659
LOC_Os03g48600,5
LOC_Os06g10480,33
LOC_Os02g32460,275
LOC_Os03g06360,7
LOC_Os03g06720,662
LOC_Os05g12150,5
LOC_Os11g28380,0
LOC_Os12g41700,117
LOC_Os02g16620,827
LOC_Os12g20144,1566
LOC_Os03g40710,7
LOC_Os01g42990,59
LOC_Os08g32060,17
