rb15bp_s0,1.0*PRUKs_M - 1.0*PRUKs_M_reverse_bfebe - 4.0*RBPC2s_M + 4.0*RBPC2s_M_reverse_e4145 - 1.0*RBPCs_M + 1.0*RBPCs_M_reverse_6b100 - 1.0*RBPOs_M + 1.0*RBPOs_M_reverse_df4e6
3pg_s0,1.0*3PG(pi)tsr_M - 1.0*3PG(pi)tsr_M_reverse_04f98 + 1.0*GAPDH2s_M - 1.0*GAPDH2s_M_reverse_d34b6 + 1.0*GAPDHys_M - 1.0*GAPDHys_M_reverse_4661a + 1.0*GLYK1s_M - 1.0*GLYK1s_M_reverse_0fa86 + 1.0*PGKs_M - 1.0*PGKs_M_reverse_d849c - 1.0*PGLYDHs_M + 1.0*PGLYDHs_M_reverse_ff26e - 1.0*PGMs_M + 1.0*PGMs_M_reverse_b3569 + 7.0*RBPC2s_M - 7.0*RBPC2s_M_reverse_e4145 + 2.0*RBPCs_M - 2.0*RBPCs_M_reverse_6b100 + 1.0*RBPOs_M - 1.0*RBPOs_M_reverse_df4e6
2pglyc_s0,-1.0*PGLYCPs_M + 1.0*PGLYCPs_M_reverse_40331 + 1.0*RBPC2s_M - 1.0*RBPC2s_M_reverse_e4145 + 1.0*RBPOs_M - 1.0*RBPOs_M_reverse_df4e6
focytc_m0,-4.0*CYOO6m_M + 4.0*CYOO6m_M_reverse_1fdb8 + 2.0*CYORm_M - 2.0*CYORm_M_reverse_6177b - 1.0*GALLDHm_M + 1.0*GALLDHm_M_reverse_6a8a1
ficytc_m0,4.0*CYOO6m_M - 4.0*CYOO6m_M_reverse_1fdb8 - 2.0*CYORm_M + 2.0*CYORm_M_reverse_6177b + 1.0*GALLDHm_M - 1.0*GALLDHm_M_reverse_6a8a1
q8h2_m0,-1.0*AOXm_M + 1.0*AOXm_M_reverse_21a63 + 1.0*COQ3m_M - 1.0*COQ3m_M_reverse_79469 - 1.0*CYORm_M + 1.0*CYORm_M_reverse_6177b + 1.0*DHRDHm_M - 1.0*DHRDHm_M_reverse_7f6e7 + 1.0*FDHNc_M - 1.0*FDHNc_M_reverse_47ea4 + 1.0*G3PDc_M - 1.0*G3PDc_M_reverse_000d8 + 1.0*NADORm_M - 1.0*NADORm_M_reverse_1891f - 1.0*NO3Rm_M + 1.0*NO3Rm_M_reverse_0756d + 1.0*SUCDH1m_M - 1.0*SUCDH1m_M_reverse_5381e
q8_m0,1.0*AOXm_M - 1.0*AOXm_M_reverse_21a63 + 1.0*CYORm_M - 1.0*CYORm_M_reverse_6177b - 1.0*DHRDHm_M + 1.0*DHRDHm_M_reverse_7f6e7 - 1.0*FDHNc_M + 1.0*FDHNc_M_reverse_47ea4 - 1.0*G3PDc_M + 1.0*G3PDc_M_reverse_000d8 - 1.0*NADORm_M + 1.0*NADORm_M_reverse_1891f + 1.0*NO3Rm_M - 1.0*NO3Rm_M_reverse_0756d - 1.0*SUCDH1m_M + 1.0*SUCDH1m_M_reverse_5381e
no2_c0,1.0*NITRc_M - 1.0*NITRc_M_reverse_4d40b - 1.0*NO2ts_M + 1.0*NO2ts_M_reverse_4c66c - 1.0*NO2tvr_M + 1.0*NO2tvr_M_reverse_75c79 + 1.0*NO3Rm_M - 1.0*NO3Rm_M_reverse_0756d
atp_m0,1.0*ADENm_M - 1.0*ADENm_M_reverse_69766 - 1.0*ADK1m_M + 1.0*ADK1m_M_reverse_e9701 - 1.0*ALATm_M + 1.0*ALATm_M_reverse_6af50 - 1.0*ASNTLm_M + 1.0*ASNTLm_M_reverse_126a3 - 1.0*ASPTLm_M + 1.0*ASPTLm_M_reverse_9c1a2 - 1.0*ATPPHm_M + 1.0*ATPPHm_M_reverse_03777 + 1.0*ATPSm_M - 1.0*ATPSm_M_reverse_82caf - 1.0*ATPtm_M + 1.0*ATPtm_M_reverse_3fa83 - 1.0*CYSTLm_M + 1.0*CYSTLm_M_reverse_92ab2 - 1.0*DAGKm_M + 1.0*DAGKm_M_reverse_41cdf - 1.0*DHFSm_M + 1.0*DHFSm_M_reverse_302b3 - 1.0*FMNATm_M + 1.0*FMNATm_M_reverse_9fe1f - 1.0*FTHFCLm_M + 1.0*FTHFCLm_M_reverse_6117d - 1.0*FTHFLm_M + 1.0*FTHFLm_M_reverse_71770 - 1.0*GALm_M + 1.0*GALm_M_reverse_89a82 - 1.0*GLUCYSm_M + 1.0*GLUCYSm_M_reverse_0baab - 1.0*GLYCKm_M + 1.0*GLYCKm_M_reverse_61a1e - 1.0*GLYTLm_M + 1.0*GLYTLm_M_reverse_a5a74 - 1.0*GTHSm_M + 1.0*GTHSm_M_reverse_69138 - 2.0*HCGALm_M + 2.0*HCGALm_M_reverse_74487 - 1.0*HISTLm_M + 1.0*HISTLm_M_reverse_b7d7e - 1.0*HPPKm_M + 1.0*HPPKm_M_reverse_0b252 - 1.0*ILETLm_M + 1.0*ILETLm_M_reverse_f307a - 1.0*LYSTLm_M + 1.0*LYSTLm_M_reverse_2c063 - 1.0*MCTCm_M + 1.0*MCTCm_M_reverse_04efa - 1.0*METTLm_M + 1.0*METTLm_M_reverse_bbbb8 - 1.0*NA1ATPasem_M + 1.0*NA1ATPasem_M_reverse_57c39 - 1.0*NADHKm_M + 1.0*NADHKm_M_reverse_97bd2 - 1.0*NADKm_M + 1.0*NADKm_M_reverse_67d3d - 1.0*PHETLm_M + 1.0*PHETLm_M_reverse_33399 - 1.0*PROTLm_M + 1.0*PROTLm_M_reverse_42cd5 - 1.0*SERTLm_M + 1.0*SERTLm_M_reverse_2296a - 1.0*SUCL(ADP)m_M + 1.0*SUCL(ADP)m_M_reverse_81540 - 1.0*TDSKm_M + 1.0*TDSKm_M_reverse_a60af - 1.0*THRTLm_M + 1.0*THRTLm_M_reverse_a1b3d - 1.0*TRPTLm_M + 1.0*TRPTLm_M_reverse_1db54 - 1.0*TYRTLm_M + 1.0*TYRTLm_M_reverse_c63cd - 1.0*VALTLm_M + 1.0*VALTLm_M_reverse_261ac - 1.0*ngam_atp_m_M + 1.0*ngam_atp_m_M_reverse_b6a73
adp_m0,2.0*ADK1m_M - 2.0*ADK1m_M_reverse_e9701 + 1.0*ATPPHm_M - 1.0*ATPPHm_M_reverse_03777 - 1.0*ATPSm_M + 1.0*ATPSm_M_reverse_82caf + 1.0*ATPtm_M - 1.0*ATPtm_M_reverse_3fa83 + 1.0*DAGKm_M - 1.0*DAGKm_M_reverse_41cdf + 1.0*DHFSm_M - 1.0*DHFSm_M_reverse_302b3 + 1.0*FTHFCLm_M - 1.0*FTHFCLm_M_reverse_6117d + 1.0*FTHFLm_M - 1.0*FTHFLm_M_reverse_71770 + 1.0*GALm_M - 1.0*GALm_M_reverse_89a82 + 1.0*GLUCYSm_M - 1.0*GLUCYSm_M_reverse_0baab + 1.0*GLYCKm_M - 1.0*GLYCKm_M_reverse_61a1e + 1.0*GTHSm_M - 1.0*GTHSm_M_reverse_69138 + 2.0*HCGALm_M - 2.0*HCGALm_M_reverse_74487 + 1.0*MCTCm_M - 1.0*MCTCm_M_reverse_04efa + 1.0*NA1ATPasem_M - 1.0*NA1ATPasem_M_reverse_57c39 + 1.0*NADHKm_M - 1.0*NADHKm_M_reverse_97bd2 + 1.0*NADKm_M - 1.0*NADKm_M_reverse_67d3d + 1.0*SUCL(ADP)m_M - 1.0*SUCL(ADP)m_M_reverse_81540 + 1.0*TDSKm_M - 1.0*TDSKm_M_reverse_a60af + 1.0*ngam_atp_m_M - 1.0*ngam_atp_m_M_reverse_b6a73
atp_s0,-1.0*2SBZCOALs_M + 1.0*2SBZCOALs_M_reverse_8569c - 1.0*ACCOACs_M + 1.0*ACCOACs_M_reverse_e0cf0 - 1.0*ACSs_M + 1.0*ACSs_M_reverse_e0836 - 1.0*ADK1s_M + 1.0*ADK1s_M_reverse_73a55 - 1.0*ADPARTs_M + 1.0*ADPARTs_M_reverse_cdf29 - 1.0*ADSKs_M + 1.0*ADSKs_M_reverse_f6aa7 - 1.0*ALATs_M + 1.0*ALATs_M_reverse_9a3fc - 1.0*ARGSSs_M + 1.0*ARGSSs_M_reverse_7bccb - 1.0*ARGTs_M + 1.0*ARGTs_M_reverse_80c5f - 1.0*ASNS1s_M + 1.0*ASNS1s_M_reverse_91258 - 1.0*ASNTLs_M + 1.0*ASNTLs_M_reverse_5c2cf - 1.0*ASPALs_M + 1.0*ASPALs_M_reverse_1688d - 1.0*ASPKs_M + 1.0*ASPKs_M_reverse_36ce2 - 1.0*ASPTLs_M + 1.0*ASPTLs_M_reverse_0ed35 - 1.0*ATCDs_M + 1.0*ATCDs_M_reverse_518f2 - 1.0*ATCYs_M + 1.0*ATCYs_M_reverse_36805 - 1.0*ATGDs_M + 1.0*ATGDs_M_reverse_a4260 - 1.0*ATPPHs_M + 1.0*ATPPHs_M_reverse_3d7f3 + 1.0*ATPSs_M - 1.0*ATPSs_M_reverse_8c530 - 1.0*ATPts_M + 1.0*ATPts_M_reverse_97f40 - 1.0*ATUDs_M + 1.0*ATUDs_M_reverse_ac5d9 - 1.0*AUPTs_M + 1.0*AUPTs_M_reverse_604fe - 1.0*CAVNS2s_M + 1.0*CAVNS2s_M_reverse_1efbb - 1.0*CBMKs_M + 1.0*CBMKs_M_reverse_4ea76 - 2.0*CBPSs_M + 2.0*CBPSs_M_reverse_0b6f5 - 1.0*CDPMEKs_M + 1.0*CDPMEKs_M_reverse_17b44 - 1.0*CHOLKs_M + 1.0*CHOLKs_M_reverse_84f7a - 1.0*CMPKs_M + 1.0*CMPKs_M_reverse_c0bd1 - 1.0*CYSTLs_M + 1.0*CYSTLs_M_reverse_87e3a - 6.0*ENTBSs_M + 6.0*ENTBSs_M_reverse_13278 - 1.0*ETHAKs_M + 1.0*ETHAKs_M_reverse_cd31e - 1.0*FMNATs_M + 1.0*FMNATs_M_reverse_3b96f - 1.0*FTHFCLs_M + 1.0*FTHFCLs_M_reverse_cd208 - 1.0*FTHFLs_M + 1.0*FTHFLs_M_reverse_e8d29 - 1.0*GALs_M + 1.0*GALs_M_reverse_6ca38 - 1.0*GLNKs_M + 1.0*GLNKs_M_reverse_5c98a - 1.0*GLPATs_M + 1.0*GLPATs_M_reverse_de2e7 - 1.0*GLU5Ks_M + 1.0*GLU5Ks_M_reverse_36e73 - 1.0*GLUCYSs_M + 1.0*GLUCYSs_M_reverse_30590 - 1.0*GLUKAs_M + 1.0*GLUKAs_M_reverse_3305a - 1.0*GLUKBs_M + 1.0*GLUKBs_M_reverse_7ff9d - 1.0*GLUTRSs_M + 1.0*GLUTRSs_M_reverse_1a827 - 1.0*GLYCKs_M + 1.0*GLYCKs_M_reverse_f7419 - 1.0*GLYCNKs_M + 1.0*GLYCNKs_M_reverse_7eae7 - 1.0*GLYK1s_M + 1.0*GLYK1s_M_reverse_0fa86 - 1.0*GLYK2s_M + 1.0*GLYK2s_M_reverse_c99f9 - 1.0*GLYTLs_M + 1.0*GLYTLs_M_reverse_20fb4 - 1.0*GTHSs_M + 1.0*GTHSs_M_reverse_fe158 - 1.0*GTPDPKs_M + 1.0*GTPDPKs_M_reverse_1c63b - 1.0*HISTLs_M + 1.0*HISTLs_M_reverse_f93a8 - 1.0*HMPKs_M + 1.0*HMPKs_M_reverse_7ff1d - 1.0*HSKs_M + 1.0*HSKs_M_reverse_a3d37 - 1.0*ILETLs_M + 1.0*ILETLs_M_reverse_203de - 1.0*IPDPT1s_M + 1.0*IPDPT1s_M_reverse_857a6 - 1.0*LYSTLs_M + 1.0*LYSTLs_M_reverse_0b4f8 - 1.0*METTLs_M + 1.0*METTLs_M_reverse_1117b - 1.0*MGCHLs_M + 1.0*MGCHLs_M_reverse_9a10c - 1.0*NA1ATPases_M + 1.0*NA1ATPases_M_reverse_fc5ef - 1.0*NADHKs_M + 1.0*NADHKs_M_reverse_1ed84 - 1.0*NADKs_M + 1.0*NADKs_M_reverse_8b961 - 1.0*PEPSs_M + 1.0*PEPSs_M_reverse_e68da - 1.0*PFKs_M + 1.0*PFKs_M_reverse_78154 + 1.0*PGKs_M - 1.0*PGKs_M_reverse_d849c - 1.0*PHETLs_M + 1.0*PHETLs_M_reverse_f49db - 1.0*PMPKs_M + 1.0*PMPKs_M_reverse_b110b - 1.0*PPDKs_M + 1.0*PPDKs_M_reverse_07da2 - 1.0*PPRGLs_M + 1.0*PPRGLs_M_reverse_4c60e - 1.0*PRAISs_M + 1.0*PRAISs_M_reverse_2325a - 1.0*PRFGCLs_M + 1.0*PRFGCLs_M_reverse_c4455 - 1.0*PRFGSs_M + 1.0*PRFGSs_M_reverse_793c9 - 1.0*PROTLs_M + 1.0*PROTLs_M_reverse_69037 - 1.0*PRUKs_M + 1.0*PRUKs_M_reverse_bfebe + 1.0*PYKs_M - 1.0*PYKs_M_reverse_72128 - 1.0*RBKs_M + 1.0*RBKs_M_reverse_7a167 - 1.0*RPDPKs_M + 1.0*RPDPKs_M_reverse_d9c1c - 1.0*SERTLs_M + 1.0*SERTLs_M_reverse_0e038 - 1.0*SKKs_M + 1.0*SKKs_M_reverse_127f8 - 1.0*SUATs_M + 1.0*SUATs_M_reverse_85ae4 - 1.0*THMKs_M + 1.0*THMKs_M_reverse_fd2c8 - 1.0*THZPSN3s_M + 1.0*THZPSN3s_M_reverse_c6545 - 1.0*TMMPKs_M + 1.0*TMMPKs_M_reverse_4e178 - 1.0*TRPTLs_M + 1.0*TRPTLs_M_reverse_2722c - 1.0*TYRTLs_M + 1.0*TYRTLs_M_reverse_3e6b0 - 1.0*UMPKs_M + 1.0*UMPKs_M_reverse_80160 - 1.0*VALTLs_M + 1.0*VALTLs_M_reverse_6a34c - 1.0*ngam_atp_s_M + 1.0*ngam_atp_s_M_reverse_85bdf
adp_s0,1.0*ACCOACs_M - 1.0*ACCOACs_M_reverse_e0cf0 + 2.0*ADK1s_M - 2.0*ADK1s_M_reverse_73a55 + 1.0*ADSKs_M - 1.0*ADSKs_M_reverse_f6aa7 + 1.0*ASPKs_M - 1.0*ASPKs_M_reverse_36ce2 + 1.0*ATCDs_M - 1.0*ATCDs_M_reverse_518f2 + 1.0*ATCYs_M - 1.0*ATCYs_M_reverse_36805 + 1.0*ATGDs_M - 1.0*ATGDs_M_reverse_a4260 + 1.0*ATPPHs_M - 1.0*ATPPHs_M_reverse_3d7f3 - 1.0*ATPSs_M + 1.0*ATPSs_M_reverse_8c530 + 1.0*ATPts_M - 1.0*ATPts_M_reverse_97f40 + 1.0*ATUDs_M - 1.0*ATUDs_M_reverse_ac5d9 + 1.0*AUPTs_M - 1.0*AUPTs_M_reverse_604fe + 1.0*CBMKs_M - 1.0*CBMKs_M_reverse_4ea76 + 2.0*CBPSs_M - 2.0*CBPSs_M_reverse_0b6f5 + 1.0*CDPMEKs_M - 1.0*CDPMEKs_M_reverse_17b44 + 1.0*CHOLKs_M - 1.0*CHOLKs_M_reverse_84f7a + 1.0*CMPKs_M - 1.0*CMPKs_M_reverse_c0bd1 + 1.0*ETHAKs_M - 1.0*ETHAKs_M_reverse_cd31e + 1.0*FTHFCLs_M - 1.0*FTHFCLs_M_reverse_cd208 + 1.0*FTHFLs_M - 1.0*FTHFLs_M_reverse_e8d29 + 1.0*GALs_M - 1.0*GALs_M_reverse_6ca38 + 1.0*GLNKs_M - 1.0*GLNKs_M_reverse_5c98a + 1.0*GLU5Ks_M - 1.0*GLU5Ks_M_reverse_36e73 + 1.0*GLUCYSs_M - 1.0*GLUCYSs_M_reverse_30590 + 1.0*GLUKAs_M - 1.0*GLUKAs_M_reverse_3305a + 1.0*GLUKBs_M - 1.0*GLUKBs_M_reverse_7ff9d + 1.0*GLYCKs_M - 1.0*GLYCKs_M_reverse_f7419 + 1.0*GLYCNKs_M - 1.0*GLYCNKs_M_reverse_7eae7 + 1.0*GLYK1s_M - 1.0*GLYK1s_M_reverse_0fa86 + 1.0*GLYK2s_M - 1.0*GLYK2s_M_reverse_c99f9 + 1.0*GTHSs_M - 1.0*GTHSs_M_reverse_fe158 + 1.0*HMPKs_M - 1.0*HMPKs_M_reverse_7ff1d + 1.0*HSKs_M - 1.0*HSKs_M_reverse_a3d37 - 1.0*IPDPT2s_M + 1.0*IPDPT2s_M_reverse_95282 + 1.0*MGCHLs_M - 1.0*MGCHLs_M_reverse_9a10c + 1.0*NA1ATPases_M - 1.0*NA1ATPases_M_reverse_fc5ef + 1.0*NADHKs_M - 1.0*NADHKs_M_reverse_1ed84 + 1.0*NADKs_M - 1.0*NADKs_M_reverse_8b961 + 1.0*PFKs_M - 1.0*PFKs_M_reverse_78154 - 1.0*PGKs_M + 1.0*PGKs_M_reverse_d849c + 1.0*PMPKs_M - 1.0*PMPKs_M_reverse_b110b + 1.0*PPRGLs_M - 1.0*PPRGLs_M_reverse_4c60e + 1.0*PRAISs_M - 1.0*PRAISs_M_reverse_2325a + 1.0*PRFGCLs_M - 1.0*PRFGCLs_M_reverse_c4455 + 1.0*PRFGSs_M - 1.0*PRFGSs_M_reverse_793c9 + 1.0*PRUKs_M - 1.0*PRUKs_M_reverse_bfebe - 1.0*PYKs_M + 1.0*PYKs_M_reverse_72128 + 1.0*RBKs_M - 1.0*RBKs_M_reverse_7a167 + 1.0*SKKs_M - 1.0*SKKs_M_reverse_127f8 + 2.0*SSs_M - 2.0*SSs_M_reverse_37126 + 1.0*THMKs_M - 1.0*THMKs_M_reverse_fd2c8 + 1.0*TMMPKs_M - 1.0*TMMPKs_M_reverse_4e178 + 1.0*UMPKs_M - 1.0*UMPKs_M_reverse_80160 + 1.0*ngam_atp_s_M - 1.0*ngam_atp_s_M_reverse_85bdf
h_u0,-4.0*ATPSs_M + 4.0*ATPSs_M_reverse_8c530 + 4.0*CBFCNCEFs_M - 4.0*CBFCNCEFs_M_reverse_4251f + 2.0*CCEFs_M - 2.0*CCEFs_M_reverse_a390e - 1.0*DM_h(u)_M + 1.0*DM_h(u)_M_reverse_a3c56 - 1.0*NADOR1u_M + 1.0*NADOR1u_M_reverse_2860d + 2.0*PSIINC_M - 2.0*PSIINC_M_reverse_74797 - 2.0*PSIMR_M + 2.0*PSIMR_M_reverse_5f28b + 2.0*PTOXs_M - 2.0*PTOXs_M_reverse_6cccd
adp_v0,-1.0*ATPSv_M + 1.0*ATPSv_M_reverse_8120a + 1.0*ATUDv_M - 1.0*ATUDv_M_reverse_d0548 + 1.0*GTHRDabcv_M - 1.0*GTHRDabcv_M_reverse_43f6d
atp_v0,1.0*ATPSv_M - 1.0*ATPSv_M_reverse_8120a - 1.0*ATUDv_M + 1.0*ATUDv_M_reverse_d0548 - 1.0*GTHRDabcv_M + 1.0*GTHRDabcv_M_reverse_43f6d
nadh_s0,1.0*23DDHBDHs_M - 1.0*23DDHBDHs_M_reverse_595c6 + 1.0*ACALDHs_M - 1.0*ACALDHs_M_reverse_704f9 - 1.0*ANXANEOs_M + 1.0*ANXANEOs_M_reverse_f200e - 1.0*BCAROTHs_M + 1.0*BCAROTHs_M_reverse_bfcae - 1.0*BCPTXANHs_M + 1.0*BCPTXANHs_M_reverse_687df - 1.0*CPTXANORs_M + 1.0*CPTXANORs_M_reverse_d08ba - 1.0*DHPRs_M + 1.0*DHPRs_M_reverse_2a800 - 1.0*DMPPS2s_M + 1.0*DMPPS2s_M_reverse_941e6 + 1.0*FCRs_M - 1.0*FCRs_M_reverse_a2da8 + 1.0*GAPDH2s_M - 1.0*GAPDH2s_M_reverse_d34b6 - 1.0*GLUSs_M + 1.0*GLUSs_M_reverse_b5868 + 1.0*GLYB1s_M - 1.0*GLYB1s_M_reverse_0a022 + 1.0*HDAHs_M - 1.0*HDAHs_M_reverse_1e18e + 1.0*HDHs_M - 1.0*HDHs_M_reverse_a576a - 1.0*HPRs_M + 1.0*HPRs_M_reverse_ac501 - 1.0*HSDHs_M + 1.0*HSDHs_M_reverse_4ed70 + 1.0*IMDHs_M - 1.0*IMDHs_M_reverse_3f107 - 1.0*IPDPS2s_M + 1.0*IPDPS2s_M_reverse_6f3f0 - 1.0*MDHARs_M + 1.0*MDHARs_M_reverse_ff442 + 1.0*MDHs_M - 1.0*MDHs_M_reverse_e9966 + 1.0*MOMASs_M - 1.0*MOMASs_M_reverse_ea2bf + 1.0*MTHFDs_M - 1.0*MTHFDs_M_reverse_e0c8d - 1.0*NADHKs_M + 1.0*NADHKs_M_reverse_1ed84 - 1.0*NADOR1u_M + 1.0*NADOR1u_M_reverse_2860d - 1.0*P5CRs_M + 1.0*P5CRs_M_reverse_15255 + 1.0*PDHe3s_M - 1.0*PDHe3s_M_reverse_bc9a4 + 1.0*PGLYDHs_M - 1.0*PGLYDHs_M_reverse_ff26e + 1.0*PYR5CDs_M - 1.0*PYR5CDs_M_reverse_ace89 + 1.0*XANXNDHs_M - 1.0*XANXNDHs_M_reverse_d34ff - 1.0*ZXANEOs_M + 1.0*ZXANEOs_M_reverse_a577e
nad_s0,-1.0*23DDHBDHs_M + 1.0*23DDHBDHs_M_reverse_595c6 - 1.0*ACALDHs_M + 1.0*ACALDHs_M_reverse_704f9 + 1.0*ANXANEOs_M - 1.0*ANXANEOs_M_reverse_f200e + 1.0*BCAROTHs_M - 1.0*BCAROTHs_M_reverse_bfcae + 1.0*BCPTXANHs_M - 1.0*BCPTXANHs_M_reverse_687df + 1.0*CPTXANORs_M - 1.0*CPTXANORs_M_reverse_d08ba + 1.0*DHPRs_M - 1.0*DHPRs_M_reverse_2a800 + 1.0*DMPPS2s_M - 1.0*DMPPS2s_M_reverse_941e6 - 1.0*FCRs_M + 1.0*FCRs_M_reverse_a2da8 - 1.0*GAPDH2s_M + 1.0*GAPDH2s_M_reverse_d34b6 + 1.0*GLUSs_M - 1.0*GLUSs_M_reverse_b5868 - 1.0*GLYB1s_M + 1.0*GLYB1s_M_reverse_0a022 - 1.0*HDAHs_M + 1.0*HDAHs_M_reverse_1e18e - 1.0*HDHs_M + 1.0*HDHs_M_reverse_a576a + 1.0*HPRs_M - 1.0*HPRs_M_reverse_ac501 + 1.0*HSDHs_M - 1.0*HSDHs_M_reverse_4ed70 - 1.0*IMDHs_M + 1.0*IMDHs_M_reverse_3f107 + 1.0*IPDPS2s_M - 1.0*IPDPS2s_M_reverse_6f3f0 + 1.0*MDHARs_M - 1.0*MDHARs_M_reverse_ff442 - 1.0*MDHs_M + 1.0*MDHs_M_reverse_e9966 - 1.0*MOMASs_M + 1.0*MOMASs_M_reverse_ea2bf - 1.0*MTHFDs_M + 1.0*MTHFDs_M_reverse_e0c8d - 1.0*N2PHs_M + 1.0*N2PHs_M_reverse_a7460 - 1.0*NADKs_M + 1.0*NADKs_M_reverse_8b961 + 1.0*NADOR1u_M - 1.0*NADOR1u_M_reverse_2860d + 1.0*NADts_M - 1.0*NADts_M_reverse_e885a + 1.0*P5CRs_M - 1.0*P5CRs_M_reverse_15255 - 1.0*PDHe3s_M + 1.0*PDHe3s_M_reverse_bc9a4 - 1.0*PGLYDHs_M + 1.0*PGLYDHs_M_reverse_ff26e - 1.0*PYR5CDs_M + 1.0*PYR5CDs_M_reverse_ace89 - 1.0*XANXNDHs_M + 1.0*XANXNDHs_M_reverse_d34ff + 1.0*ZXANEOs_M - 1.0*ZXANEOs_M_reverse_a577e
