Reaction,Lower Bound,Upper Bound
ACCOAC_OSAr_M,0.0,3.249992646673915
FAC_Osc_M,0.0,1.8133554148151685
FAC_Osr_M,0.0,3.2499926466737366
EX_co2(e),-21.353614446305514,-19.304888554841195
EX_h2o(e),-17.386049994283088,0.0
EX_h(e),-26.77525811247841,0.0
EX_no3(e),-0.41500508091014443,0.0
EX_o2(e),-128.18066782607238,0.0
EX_pi(e),-2.91078760817882,0.0
EX_so4(e),-0.08875218507193905,0.0
EX_so3(e),-0.08829185433748359,0.0
EX_h2s(e),-0.08949083219673844,0.0
EX_nh4(e),-3.4615676144673837,-0.5573815645228002
EX_mg2(e),-0.03826156622241844,0.0
EX_photonVis(e),-775.0,-725.0
PRISM_white_LED_M,659.0909090909091,704.5454545454545
RPSI_430(u)_M,1.7819086723237356,1.918755568181818
RPSI_450(u)_M,0.0,95.76754331818181
RPSI_470(u)_M,0.0,133.84386329545455
RPSI_490(u)_M,0.0,35.50198275
RPSI_510(u)_M,0.0,103.97957929545456
RPSI_530(u)_M,0.0,93.03327920454547
RPSI_550(u)_M,0.0,22.123861590909094
RPSI_570(u)_M,0.0,3.235383042886364
RPSI_590(u)_M,0.37262082257322404,0.4122859090909091
RPSI_610(u)_M,0.5655494056622952,0.6184603074295454
RPSI_630(u)_M,0.0,9.93497159090909
RPSI_650(u)_M,0.0,98.7118585
RPSI_670(u)_M,0.0,103.13988722727272
RPSI_690(u)_M,0.0,2.2956723999772723
RPSII_450(u)_M,0.0,95.76754331818182
RPSII_470(u)_M,0.0,133.84386329545455
RPSII_490(u)_M,0.0,35.50198275
RPSII_510(u)_M,0.0,103.97957929545456
RPSII_530(u)_M,0.0,93.03327920454547
RPSII_550(u)_M,0.0,22.123861590909094
RPSII_590(u)_M,0.0,0.37263450094420714
RPSII_630(u)_M,0.0,9.93497159090909
RPSII_650(u)_M,0.0,98.7118585
RPSII_670(u)_M,0.0,103.13988722727272
RPSII_690(u)_M,0.0,2.2956723999772723
CO2tex_M,19.304888554841042,21.353614446305517
Htex_M,-15.75593091444065,31.36386294754339
O2tex_M,0.0,128.18066782607283
Pitex_M,-11.477569988245628,26.57521118073143
H2Stex_M,-0.7083671337919853,0.7008816224558575
MG2tex_M,0.0,0.03824074844358501
GLYtex_M,-15.123459434404626,0.0
PPASs_M,2.316658998858832,10.343374533465653
PPASx_M,0.0,2.746238895106481
PPAIcxc_M,0.0,6.527323367349181
APLs_M,0.0,0.1082678321338125
CATs_M,0.0,15.55210824784968
CATx_M,0.0,4.879113422462796
CATm_M,0.0,3.635881719213541
GLUSfs_M,0.0,0.9809139697938184
RBPCs_M,18.774437184999442,26.575588261941192
CYOO6m_M,0.0,9.589070111561012
AOXm_M,0.0,12.361320862644547
ATPSs_M,91.38372505078434,115.97569407253782
ATPSm_M,0.0,13.487404669375826
GLUSs_M,0.0,2.5491711308842584
GLUSys_M,0.0,10.67081263245683
GTHRc_M,0.0,8.5649290046116
GTHRm_M,0.0,3.422568306594947
ADK1c_M,0.0,5.536446122762946
ADK1s_M,0.0,7.681513927759565
DPCOAKc_M,0.0,0.0884591697284968
DHDHc_M,-2.4152842347303065,0.0
BUPNc_M,0.0,2.4152842347303234
DHPDc_M,0.0,2.4152842347302443
UPRTs_M,0.0,2.3529032816625457
UPHs_M,-2.352903281662659,0.0
DUTNHc_M,0.0,1.5677303768769468
DUDTc_M,0.0,2.414011610435984
TDSRc_M,0.0,2.415284234730387
ATDUDc_M,0.0,5.425628632277469
DUMPKc_M,-2.41528423473035,5.193245467357715
ATCDc_M,0.0,2.9015434350637195
ATCDs_M,0.0,2.901543435063492
CMPKc_M,0.0,2.9015434350636884
CMPKs_M,0.0,0.2628657520655339
ATUDc_M,0.0,5.783244516422988
ATUDs_M,0.0,4.872813150992066
APPRTs_M,-0.5806910049847284,0.0
PYKc_M,0.0,7.93739424477798
PYKs_M,0.0,2.283571170236656
MDH2c_M,0.0,1.1969225117886417
MDH2s_M,0.0,1.2772003899375037
ACSc_M,0.0,2.3761446547518936
ACSx_M,0.0,2.746238895106423
ACSs_M,0.0,2.912441561298846
PYR5CDs_M,0.0,8.434355367338128
GALs_M,0.0,11.062341243780999
AGATm_M,-6.858328390170591,6.867344245306545
ALAATc_M,-12.258205288081395,0.0
ALAATm_M,-0.7128247649358087,0.0
AAATc_M,0.0,0.03236103050631335
ASPCLc_M,-2.4152842347302257,0.0879313280345186
ICDHm_M,0.0,0.44723353256718695
GTHPc_M,0.0,8.406300262352529
GTHPm_M,0.0,3.4012718167940075
UPGCDc_M,0.0,0.9914522168168344
GALKc_M,-14.94588788571532,10.290908021723887
UGLTc_M,-10.930513975815156,10.371455932109837
GALUic_M,0.0,5.234328544375059
IAGTc_M,0.0,3.4933998493252143
ATGDs_M,0.0,14.182725074974783
PPCKc_M,0.0,1.338682939514838
MDHys_M,-3.8402942993529496,4.380809156594693
MDHs_M,-4.025765468665132,0.0
MDHc_M,-10.764154100797317,0.0
MDHx_M,0.0,4.9576360858593524
MDHm_M,0.0,0.1410451137657343
ATPCSc_M,0.0,5.13791187749405
CSx_M,0.0,3.339024152224137
CSm_M,0.0,11.18
OXAACc_M,0.0,1.1422011526079734
ASPTAc_M,-16.843808054320444,5.825314715061728
ASPTAs_M,-1.1641679102184046,1.7181559657009844
