Reaction,Lower Bound,Upper Bound
EX_co2(e),-22.2,-19.98000000000005
EX_h2o(e),-19.00389337731417,0.0
EX_h(e),-69.0513304293458,0.0
EX_no3(e),-0.4943725831907095,0.0
EX_o2(e),-230.1231937550372,0.0
EX_nh4(e),-4.277913010486891,-0.5768737606295575
EX_mg2(e),-0.0652941176470588,0.0
EX_photonVis(e),-1525.0,-1475.0
PRISM_white_LED_M,1340.909090909091,1386.3636363636365
RPSI_430(u)_M,3.586530995989304,3.775615795454546
RPSI_450(u)_M,0.0,188.44581104545452
RPSI_470(u)_M,0.0,263.3701826136364
RPSI_490(u)_M,0.0,69.85874025
RPSI_510(u)_M,0.0,204.6049786136364
RPSI_530(u)_M,0.0,183.0654848863637
RPSI_550(u)_M,0.0,43.53405022727273
RPSI_630(u)_M,0.0,19.549460227272725
RPSI_650(u)_M,0.0,194.23946350000003
RPSI_670(u)_M,0.0,202.95268131818185
RPSII_450(u)_M,0.0,188.44581104545455
RPSII_470(u)_M,0.0,263.3701826136364
RPSII_490(u)_M,0.0,69.85874025
RPSII_510(u)_M,0.0,204.6049786136364
RPSII_530(u)_M,0.0,183.0654848863637
RPSII_550(u)_M,0.0,43.53405022727273
RPSII_570(u)_M,0.0,6.36639889084091
RPSII_590(u)_M,0.0,0.8112722727272728
RPSII_610(u)_M,1.1117754997188547,1.2169702823613635
RPSII_630(u)_M,0.0,19.549460227272725
RPSII_650(u)_M,0.0,194.23946350000003
RPSII_690(u)_M,4.369182954795455,4.369182954795555
CO2tex_M,19.980000000000388,22.2
Htex_M,-34.76536682991296,68.93854182477547
O2tex_M,0.0,230.1231937550407
Pitex_M,-14.734913363010389,47.80645399651228
GLYtex_M,-28.88449625831903,21.819855334232106
PPASc_M,0.0,14.20486063607197
PPASs_M,2.397674903209535,38.00563837332688
PPASx_M,0.0,9.409041089560128
PPAIcxc_M,0.0,23.3365024418034
APLs_M,0.0,0.1500218858783707
CATv_M,0.0,21.35426898383314
CATx_M,0.0,9.553725693711344
CATm_M,0.0,12.940504963748296
RBPCs_M,19.51138210745889,38.79949168369737
CYOO6m_M,0.0,10.672464406783256
AOXm_M,0.0,19.00331639179341
ATPPHs_M,0.0,73.56567729454838
ATPSs_M,89.35525115738808,152.3667380374271
ATPSm_M,0.0,45.34164514133099
GLUSys_M,0.0,26.67202153722036
GTHRs_M,0.0,57.6555142893157
GTHRm_M,0.0,13.679025646271274
ADK1c_M,0.0,13.862181946683569
ADK1s_M,0.0,35.59683888006589
ATPAPc_M,0.0,15.580103739919103
DUTNHc_M,0.0,15.553661484309275
ATDUDc_M,0.0,15.660159179176976
DUMPKc_M,-8.689551510642891,15.671066908302768
ATUDc_M,0.0,16.570106624455303
ATUDs_M,0.0,16.479291118970757
PEPSs_M,0.0,0.4995688324777621
PYKc_M,0.0,37.57208036042289
MDH2c_M,0.0,5.364271927227917
PDCs_M,0.0,6.321893332588842
ACSc_M,0.0,9.259409251136423
ACSx_M,0.0,10.662491398862215
ACSs_M,0.0,10.888664241463614
GLU5Kc_M,0.0,0.0388601511866874
GALs_M,0.0,22.60833577390491
AGATm_M,-18.67788715786206,11.831565116358492
ALAATc_M,-55.336851720187056,0.0
ICDHm_M,0.0,0.6683305449856687
GTHPm_M,0.0,13.800092365464955
GALUic_M,0.0,18.254778052041704
MDHys_M,-11.16870688814838,12.55062946600412
MDHc_M,-21.55270617929041,0.0
MDHx_M,0.0,9.57590561734046
ATPCSc_M,0.2775730191893253,12.957490627947854
CSx_M,0.0,10.65591172885261
CSm_M,0.0,4.445570379085057
OXAACc_M,0.0,6.908876814214052
OXAODc_M,0.0,7.467044158714292
ASPTAc_M,-12.718924104950949,8.502377393902531
ASPTAs_M,-1.4831177495722363,0.9638723406512516
GLYTAx_M,0.0,14.847494870379068
LYSDCs_M,0.0,0.4440000000000222
PDHam1s_M,0.0,8.34265290657447
PDHam2s_M,0.0,8.319926519447552
PDHe2s_M,0.0,8.319926493586548
PDHe3s_M,0.0,8.32147055185112
DAPDCs_M,0.0166022577838985,0.4606022577838889
MALSx_M,0.0,10.654698362171317
GOXx_M,0.0,19.15709075201892
ICLx_M,0.0,3.899628742582772
ASPKs_M,0.0,9.286448101361302
HCGALc_M,0.0,0.0342484129133825
PSPs_M,0.0,9.027249084899534
CYSTGLs_M,0.0,0.1298970166432453
CYSTBSs_M,0.0,8.123249784794549
SGATx_M,0.3654489598249206,9.506192198886293
AMETAHYCSTc_M,-1.4831177495721513,0.1298970166432447
ENOc_M,0.0,95.9634357007406
ENOs_M,-28.87411035422396,18.608903036903204
ORNTAc_M,-3.298747997756513,0.0
IAALEUSc_M,0.0,15.27797862161623
IAALEUHc_M,0.0,16.040021685582193
SERHs_M,0.0,0.2219999999999904
PPDHc_M,0.0,0.2497844162388768
PPDHs_M,0.0,0.2497844162388752
MALCOADCc_M,0.0,0.443999999999994
ICHDxm_M,0.0,4.647428708676944
ACALDHc_M,0.0,8.067889237351189
ACALDHs_M,0.0,6.313423080212635
34HPPORs_M,0.0,0.0822222222222218
PPORs_M,0.0,0.0822222222222253
ARGDHTs_M,0.0,0.2497844162388738
ARGOAT2s_M,0.0,0.2497844162388469
ARGDHs_M,0.0,0.2484008947568778
GLYDHDm_M,0.0,11.771619589194872
DHLDHm_M,0.0,11.776195737071248
MTAMnh4m_M,0.0,11.714410615850667
THRAc_M,0.0,7.729579801999332
MDHARc_M,0.0,24.47896409791088
MDHARyc_M,0.0,25.88009361302814
MDHARys_M,0.0,39.13302118421302
ASCOXc_M,0.0,19.82592599926693
