LOC_Os07g12170	557.333333333333
LOC_Os11g03760	445.666666666667
LOC_Os05g34830	193
LOC_Os07g43140	2
LOC_Os06g42720	13137.3333333333
LOC_Os07g37470	0.333333333333333
LOC_Os02g08364	413.666666666667
LOC_Os09g26960	764
LOC_Os01g72810	14.6666666666667
LOC_Os03g40110	701
LOC_Os07g02330	96.6666666666667
LOC_Os03g46070	175
LOC_Os03g17840	31.6666666666667
LOC_Os09g23260	1
LOC_Os12g26480	1208.33333333333
LOC_Os03g18960	2
LOC_Os01g06360	8
LOC_Os03g20600	8.33333333333333
LOC_Os07g36570	21.6666666666667
LOC_Os05g48020	255.333333333333
LOC_Os07g46710	272.333333333333
LOC_Os01g37180	3
LOC_Os01g27380	0.666666666666667
LOC_Os01g10610	436.666666666667
LOC_Os04g31260	0.666666666666667
LOC_Os11g08830	10.3333333333333
LOC_Os09g27750	65
LOC_Os03g41438	422.666666666667
LOC_Os04g32740	14
LOC_Os07g26660	3.66666666666667
LOC_Os10g34340	1
LOC_Os06g10230	0.333333333333333
LOC_Os11g09710	237.666666666667
LOC_Os03g30160	0.333333333333333
LOC_Os03g36810	0.333333333333333
LOC_Os06g36390	173.666666666667
LOC_Os05g02700	9
LOC_Os05g38160	421
LOC_Os01g31580	591
LOC_Os04g47010	24.3333333333333
LOC_Os01g01110	7.66666666666667
LOC_Os03g30092	240.333333333333
LOC_Os07g42790	2
LOC_Os11g01869	168.333333333333
LOC_Os09g12350	0
LOC_Os02g03040	3425.66666666667
LOC_Os01g24710	3.33333333333333
LOC_Os12g25400	0.333333333333333
LOC_Os03g45980	1.66666666666667
LOC_Os10g22190	0
LOC_Os01g12464	15.3333333333333
LOC_Os08g33830	2436.33333333333
LOC_Os05g06300	90.6666666666667
LOC_Os07g11070	154.333333333333
LOC_Os02g22030	0.666666666666667
LOC_Os07g46600	745
LOC_Os07g37320	1229
LOC_Os05g08790	26
LOC_Os04g11970	3
LOC_Os02g42220	1123.66666666667
LOC_Os05g28040	12.6666666666667
LOC_Os11g04930	318.333333333333
LOC_Os01g57440	15.3333333333333
LOC_Os10g37630	415
LOC_Os08g27850	7202.66666666667
LOC_Os02g09170	880.666666666667
LOC_Os07g04850	485.666666666667
LOC_Os03g06610	1.66666666666667
LOC_Os07g48030	0
LOC_Os04g35114	0.333333333333333
LOC_Os03g18310	207
LOC_Os06g49000	15.6666666666667
LOC_Os04g46600	2
LOC_Os11g14190	55.6666666666667
LOC_Os11g02270	5.66666666666667
